team,played,wins,draws,losses,points,goals_scored,goals_conceded,goal_difference,home_played,home_wins,away_played,away_wins,home_win_rate,away_win_rate,avg_ballPossession,home_avg_ballPossession,away_avg_ballPossession,avg_expectedGoals,home_avg_expectedGoals,away_avg_expectedGoals,avg_bigChanceCreated,home_avg_bigChanceCreated,away_avg_bigChanceCreated,avg_bigChanceMissed,home_avg_bigChanceMissed,away_avg_bigChanceMissed,avg_totalShotsOnGoal,home_avg_totalShotsOnGoal,away_avg_totalShotsOnGoal,avg_shotsOnTarget,home_avg_shotsOnTarget,away_avg_shotsOnTarget,avg_shotsOffTarget,home_avg_shotsOffTarget,away_avg_shotsOffTarget,avg_blockedShots,home_avg_blockedShots,away_avg_blockedShots,avg_goalkeeperSaves,home_avg_goalkeeperSaves,away_avg_goalkeeperSaves,avg_cornerKicks,home_avg_cornerKicks,away_avg_cornerKicks,avg_yellowCards,home_avg_yellowCards,away_avg_yellowCards,avg_redCards,home_avg_redCards,away_avg_redCards,avg_totalPasses,home_avg_totalPasses,away_avg_totalPasses,avg_accuratePasses,home_avg_accuratePasses,away_avg_accuratePasses,avg_accuratePassesPercentage,home_avg_accuratePassesPercentage,away_avg_accuratePassesPercentage,avg_fouls,home_avg_fouls,away_avg_fouls,avg_offsides,home_avg_offsides,away_avg_offsides,avg_dribbles,home_avg_dribbles,away_avg_dribbles,avg_successfulDribbles,home_avg_successfulDribbles,away_avg_successfulDribbles,avg_tackles,home_avg_tackles,away_avg_tackles,avg_totalDuels,home_avg_totalDuels,away_avg_totalDuels,avg_totalDuelsWon,home_avg_totalDuelsWon,away_avg_totalDuelsWon
PEC Zwolle,34,10,11,13,41,43.0,51.0,-8.0,17,7,17,3,41.2,17.6,50.44,53.35,47.53,1.16,1.38,0.94,1.71,1.94,1.47,1.0,1.19,0.81,11.09,12.76,9.41,,,,,,,,,,3.24,3.24,3.24,4.21,5.29,3.12,1.66,1.59,1.73,0.6,0.5,0.67,,,,359.53,381.88,337.18,,,,11.5,11.71,11.29,1.22,1.2,1.24,,,,,,,,,,,,,,,
FC Groningen,34,10,9,15,39,40.0,53.0,-13.0,17,8,17,2,47.1,11.8,46.79,48.24,45.35,1.12,1.35,0.89,1.65,2.35,0.94,1.0,1.64,0.44,10.79,12.29,9.29,,,,,,,,,,2.88,2.41,3.35,4.24,5.47,3.0,1.91,1.69,2.12,0.86,0.67,1.0,,,,323.47,330.24,316.71,,,,9.82,9.65,10.0,1.06,1.0,1.13,,,,,,,,,,,,,,,
Sparta Rotterdam,34,9,12,13,39,39.0,43.0,-4.0,17,4,17,5,23.5,29.4,48.91,51.47,46.35,1.27,1.33,1.22,1.84,2.06,1.6,1.47,1.62,1.29,13.85,14.12,13.59,,,,,,,,,,3.26,2.71,3.82,4.47,5.0,3.94,1.65,1.33,1.94,0.43,0.5,0.33,,,,355.03,368.65,341.41,,,,9.59,9.88,9.29,1.55,1.71,1.4,,,,,,,,,,,,,,,
Heracles Almelo,34,9,11,14,38,42.0,63.0,-21.0,17,6,17,3,35.3,17.6,45.15,47.35,42.94,1.25,1.61,0.89,2.18,2.71,1.62,1.38,1.47,1.27,11.26,14.12,8.41,,,,,,,,,,3.79,4.0,3.59,5.18,6.12,4.24,1.93,2.0,1.86,0.5,0.5,,,,,289.59,295.65,283.53,,,,12.62,12.12,13.12,1.74,2.21,1.23,,,,,,,,,,,,,,,
NAC Breda,34,8,9,17,33,34.0,58.0,-24.0,17,6,17,2,35.3,11.8,44.94,46.53,43.35,1.15,1.33,0.96,1.94,2.19,1.71,1.43,1.5,1.38,11.5,12.94,10.06,,,,,,,,,,3.41,3.35,3.47,4.09,4.65,3.53,1.91,1.88,1.94,0.71,0.67,1.0,,,,303.65,316.65,290.65,,,,10.41,10.41,10.41,1.0,1.2,0.79,,,,,,,,,,,,,,,
Willem II Tilburg,38,7,9,22,30,41.0,65.0,-24.0,19,4,19,3,21.1,15.8,44.55,46.74,42.37,0.77,0.93,0.61,1.47,1.79,1.16,1.11,1.26,0.94,9.58,10.84,8.32,,,,,,,,,,3.68,3.26,4.11,4.05,4.32,3.79,1.92,1.74,2.11,1.0,1.0,1.0,,,,310.45,329.53,291.37,,,,10.55,9.89,11.21,1.18,1.29,1.06,,,,,,,,,,,,,,,
RKC Waalwijk,34,6,7,21,25,44.0,74.0,-30.0,17,5,17,1,29.4,5.9,43.76,44.24,43.29,1.24,1.3,1.19,2.03,2.12,1.94,1.4,1.38,1.41,11.79,12.65,10.94,,,,,,,,,,3.65,3.18,4.12,4.47,4.94,4.0,1.48,1.67,1.29,0.78,0.75,0.8,,,,301.32,300.71,301.94,,,,9.21,8.76,9.65,1.52,1.8,1.21,,,,,,,,,,,,,,,
Almere City FC,34,4,10,20,22,23.0,64.0,-41.0,17,2,17,2,11.8,11.8,42.44,43.12,41.76,1.01,1.29,0.73,1.48,2.12,0.81,1.18,1.76,0.56,12.24,14.18,10.29,,,,,,,,,,3.5,3.0,4.0,4.29,4.94,3.65,1.74,1.24,2.36,0.6,1.5,0.0,,,,264.82,271.41,258.24,,,,10.59,10.24,10.94,0.97,0.94,1.0,,,,,,,,,,,,,,,
SC Telstar,6,4,2,0,14,10.0,4.0,6.0,3,2,3,2,66.7,66.7,46.17,50.0,42.33,,,,1.83,1.67,2.0,1.0,1.0,1.0,12.5,15.67,9.33,,,,,,,,,,2.83,2.67,3.0,5.33,6.33,4.33,1.67,1.0,2.33,,,,,,,278.33,321.0,235.67,,,,13.33,12.33,14.33,2.6,2.67,2.5,,,,,,,,,,,,,,,
FC Dordrecht,4,2,1,1,7,6.0,4.0,2.0,2,2,2,0,100.0,0.0,50.25,50.5,50.0,,,,1.0,1.5,0.5,0.25,0.5,0.0,9.75,10.5,9.0,,,,,,,,,,4.5,4.5,4.5,6.25,6.0,6.5,0.67,1.0,0.5,,,,,,,272.0,221.5,322.5,,,,14.25,13.0,15.5,1.0,1.0,1.0,,,,,,,,,,,,,,,
FC Den Bosch,4,1,2,1,5,3.0,3.0,0.0,2,1,2,0,50.0,0.0,40.25,41.0,39.5,,,,2.0,2.0,2.0,1.25,1.5,1.0,11.0,11.5,10.5,,,,,,,,,,4.25,3.0,5.5,3.75,3.5,4.0,2.75,1.5,4.0,,,,,,,243.75,222.0,265.5,,,,15.25,11.0,19.5,1.33,0.0,2.0,,,,,,,,,,,,,,,
De Graafschap,2,0,1,1,1,0,2.0,-2.0,1,0,1,0,0.0,0.0,48.5,50.0,47.0,,,,1.5,1.0,2.0,1.5,1.0,2.0,11.5,12.0,11.0,,,,,,,,,,1.5,1.0,2.0,4.0,6.0,2.0,3.0,3.0,,,,,,,,246.5,279.0,214.0,,,,20.5,20.0,21.0,1.0,,1.0,,,,,,,,,,,,,,,
SC Cambuur,2,0,1,1,1,1.0,2.0,-1.0,1,0,1,0,0.0,0.0,66.0,70.0,62.0,,,,2.5,4.0,1.0,2.5,4.0,1.0,24.0,34.0,14.0,,,,,,,,,,3.0,2.0,4.0,11.0,14.0,8.0,4.5,4.0,5.0,,,,,,,427.0,514.0,340.0,,,,16.5,15.0,18.0,2.5,3.0,2.0,,,,,,,,,,,,,,,
ADO Den Haag,2,0,0,2,0,0,3.0,-3.0,1,0,1,0,0.0,0.0,63.5,68.0,59.0,,,,1.0,2.0,0.0,2.0,2.0,,14.5,16.0,13.0,,,,,,,,,,1.0,1.0,1.0,4.0,5.0,3.0,1.5,1.0,2.0,,,,,,,358.5,385.0,332.0,,,,16.5,11.0,22.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
