team,played,wins,draws,losses,points,goals_scored,goals_conceded,goal_difference,home_played,home_wins,away_played,away_wins,home_win_rate,away_win_rate,avg_ballPossession,home_avg_ballPossession,away_avg_ballPossession,avg_expectedGoals,home_avg_expectedGoals,away_avg_expectedGoals,avg_bigChanceCreated,home_avg_bigChanceCreated,away_avg_bigChanceCreated,avg_bigChanceMissed,home_avg_bigChanceMissed,away_avg_bigChanceMissed,avg_totalShotsOnGoal,home_avg_totalShotsOnGoal,away_avg_totalShotsOnGoal,avg_shotsOnTarget,home_avg_shotsOnTarget,away_avg_shotsOnTarget,avg_shotsOffTarget,home_avg_shotsOffTarget,away_avg_shotsOffTarget,avg_blockedShots,home_avg_blockedShots,away_avg_blockedShots,avg_goalkeeperSaves,home_avg_goalkeeperSaves,away_avg_goalkeeperSaves,avg_cornerKicks,home_avg_cornerKicks,away_avg_cornerKicks,avg_yellowCards,home_avg_yellowCards,away_avg_yellowCards,avg_redCards,home_avg_redCards,away_avg_redCards,avg_totalPasses,home_avg_totalPasses,away_avg_totalPasses,avg_accuratePasses,home_avg_accuratePasses,away_avg_accuratePasses,avg_accuratePassesPercentage,home_avg_accuratePassesPercentage,away_avg_accuratePassesPercentage,avg_fouls,home_avg_fouls,away_avg_fouls,avg_offsides,home_avg_offsides,away_avg_offsides,avg_dribbles,home_avg_dribbles,away_avg_dribbles,avg_successfulDribbles,home_avg_successfulDribbles,away_avg_successfulDribbles,avg_tackles,home_avg_tackles,away_avg_tackles,avg_totalDuels,home_avg_totalDuels,away_avg_totalDuels,avg_totalDuelsWon,home_avg_totalDuelsWon,away_avg_totalDuelsWon
Lazio,27,8,10,9,34,26.0,27.0,-1.0,13,5,14,3,38.5,21.4,50.7,50.23,51.14,1.05,1.39,0.73,1.78,2.0,1.57,1.19,1.08,1.29,11.22,12.85,9.71,,,,,,,,,,3.33,3.31,3.36,3.93,4.92,3.0,2.12,2.42,1.86,1.17,1.25,1.0,,,,417.89,403.85,430.93,,,,10.48,11.15,9.86,0.88,0.83,0.92,,,,,,,,,,,,,,,
Parma,28,8,10,10,34,20.0,32.0,-12.0,14,3,14,5,21.4,35.7,44.68,46.57,42.79,0.9,0.92,0.88,1.81,1.71,1.92,1.32,1.23,1.42,11.61,13.07,10.14,,,,,,,,,,3.0,2.93,3.07,3.93,4.43,3.43,1.82,1.79,1.86,0.44,0.5,0.4,,,,293.14,303.57,282.71,,,,10.89,10.64,11.14,1.15,1.36,0.92,,,,,,,,,,,,,,,
Torino,28,8,6,14,30,28.0,49.0,-21.0,14,5,14,3,35.7,21.4,43.89,45.43,42.36,1.06,1.14,0.98,1.89,2.21,1.57,1.38,1.5,1.25,11.57,12.0,11.14,,,,,,,,,,2.71,2.57,2.86,3.96,4.21,3.71,2.19,2.0,2.38,1.0,,1.0,,,,297.21,305.43,289.0,,,,14.36,13.93,14.79,1.75,1.5,2.0,,,,,,,,,,,,,,,
Genoa,28,7,9,12,30,34.0,40.0,-6.0,15,5,13,2,33.3,15.4,47.21,50.0,44.0,1.28,1.3,1.26,2.07,1.93,2.23,1.26,1.07,1.46,11.54,11.8,11.23,,,,,,,,,,2.96,2.0,4.08,3.54,3.4,3.69,1.89,1.8,2.0,0.29,0.2,0.5,,,,301.64,308.4,293.85,,,,13.32,13.67,12.92,1.5,1.36,1.67,,,,,,,,,,,,,,,
Cagliari,28,7,9,12,30,30.0,38.0,-8.0,14,4,14,3,28.6,21.4,45.54,46.86,44.21,0.91,0.85,0.97,1.7,1.85,1.57,1.08,1.2,1.0,9.96,9.71,10.21,,,,,,,,,,3.39,2.71,4.07,3.43,3.86,3.0,2.48,2.23,2.71,0.25,0.25,,,,,318.32,310.86,325.79,,,,15.11,15.43,14.79,1.88,2.31,1.42,,,,,,,,,,,,,,,
Lecce,28,7,6,15,27,20.0,37.0,-17.0,15,4,13,3,26.7,23.1,42.71,45.13,39.92,0.79,0.97,0.58,1.14,1.4,0.85,0.74,0.8,0.67,9.82,10.67,8.85,,,,,,,,,,2.89,2.53,3.31,4.5,4.73,4.23,1.85,1.93,1.73,1.0,1.0,,,,,251.32,262.27,238.69,,,,12.71,12.8,12.62,1.28,1.5,1.0,,,,,,,,,,,,,,,
Fiorentina,28,5,10,13,25,30.0,42.0,-12.0,14,3,14,2,21.4,14.3,53.14,55.21,51.07,1.52,1.75,1.28,2.42,2.85,2.0,1.87,2.23,1.4,13.64,16.29,11.0,,,,,,,,,,2.96,2.43,3.5,4.68,5.86,3.5,2.41,2.46,2.36,0.25,0.0,0.5,,,,370.68,393.93,347.43,,,,12.64,11.71,13.57,2.0,1.58,2.42,,,,,,,,,,,,,,,
Cremonese,28,5,9,14,24,22.0,40.0,-18.0,13,2,15,3,15.4,20.0,45.5,45.46,45.53,0.98,1.21,0.79,1.69,2.09,1.4,0.92,1.09,0.8,9.11,10.08,8.27,,,,,,,,,,4.14,3.38,4.8,3.32,3.38,3.27,2.07,2.15,2.0,0.67,,0.67,,,,289.14,288.54,289.67,,,,13.54,13.15,13.87,1.81,1.83,1.8,,,,,,,,,,,,,,,
Hellas Verona,28,3,9,16,18,22.0,49.0,-27.0,13,1,15,2,7.7,13.3,40.25,43.31,37.6,0.98,0.84,1.1,1.41,1.31,1.5,1.08,1.08,1.08,10.86,10.85,10.87,,,,,,,,,,2.68,2.85,2.53,3.68,4.46,3.0,2.33,2.08,2.57,1.0,,1.0,,,,248.75,278.31,223.13,,,,15.75,14.62,16.73,1.82,1.77,1.87,,,,,,,,,,,,,,,
Pisa,28,1,12,15,15,20.0,48.0,-28.0,14,1,14,0,7.1,0.0,40.46,42.71,38.21,0.99,0.95,1.04,1.89,2.15,1.64,1.44,2.0,0.93,9.93,10.29,9.57,,,,,,,,,,2.89,2.79,3.0,3.96,4.14,3.79,2.04,2.0,2.07,0.67,0.5,1.0,,,,245.5,259.86,231.14,,,,13.18,12.71,13.64,1.59,1.64,1.54,,,,,,,,,,,,,,,
