team,played,wins,draws,losses,points,goals_scored,goals_conceded,goal_difference,home_played,home_wins,away_played,away_wins,home_win_rate,away_win_rate,avg_ballPossession,home_avg_ballPossession,away_avg_ballPossession,avg_expectedGoals,home_avg_expectedGoals,away_avg_expectedGoals,avg_bigChanceCreated,home_avg_bigChanceCreated,away_avg_bigChanceCreated,avg_bigChanceMissed,home_avg_bigChanceMissed,away_avg_bigChanceMissed,avg_totalShotsOnGoal,home_avg_totalShotsOnGoal,away_avg_totalShotsOnGoal,avg_shotsOnTarget,home_avg_shotsOnTarget,away_avg_shotsOnTarget,avg_shotsOffTarget,home_avg_shotsOffTarget,away_avg_shotsOffTarget,avg_blockedShots,home_avg_blockedShots,away_avg_blockedShots,avg_goalkeeperSaves,home_avg_goalkeeperSaves,away_avg_goalkeeperSaves,avg_cornerKicks,home_avg_cornerKicks,away_avg_cornerKicks,avg_yellowCards,home_avg_yellowCards,away_avg_yellowCards,avg_redCards,home_avg_redCards,away_avg_redCards,avg_totalPasses,home_avg_totalPasses,away_avg_totalPasses,avg_accuratePasses,home_avg_accuratePasses,away_avg_accuratePasses,avg_accuratePassesPercentage,home_avg_accuratePassesPercentage,away_avg_accuratePassesPercentage,avg_fouls,home_avg_fouls,away_avg_fouls,avg_offsides,home_avg_offsides,away_avg_offsides,avg_dribbles,home_avg_dribbles,away_avg_dribbles,avg_successfulDribbles,home_avg_successfulDribbles,away_avg_successfulDribbles,avg_tackles,home_avg_tackles,away_avg_tackles,avg_totalDuels,home_avg_totalDuels,away_avg_totalDuels,avg_totalDuelsWon,home_avg_totalDuelsWon,away_avg_totalDuelsWon
Osasuna,38,12,9,17,45,45.0,56.0,-11.0,19,6,19,6,31.6,31.6,47.37,49.79,44.95,1.08,1.16,1.0,2.0,2.0,2.0,1.25,1.5,1.0,11.21,12.79,9.63,,,,,,,,,,2.62,2.26,3.0,4.47,5.16,3.79,2.17,2.32,2.0,0.56,0.8,0.25,,,,313.53,330.05,297.0,,,,13.63,14.16,13.11,1.79,1.58,2.0,,,,,,,,,,,,,,,
Getafe,38,10,13,15,43,42.0,54.0,-12.0,19,8,19,2,42.1,10.5,44.79,47.11,42.47,1.21,1.34,1.09,2.0,2.22,1.78,1.29,1.65,0.94,11.92,13.0,10.84,,,,,,,,,,3.24,2.26,4.21,3.76,4.11,3.42,3.58,3.11,4.05,0.69,0.86,0.5,,,,257.66,288.95,226.37,,,,17.05,15.58,18.53,2.05,2.16,1.95,,,,,,,,,,,,,,,
Celta Vigo,38,10,11,17,41,46.0,57.0,-11.0,19,6,19,4,31.6,21.1,46.24,49.32,43.16,1.35,1.63,1.07,2.36,2.63,2.06,1.47,1.89,1.0,12.42,14.79,10.05,,,,,,,,,,2.92,2.21,3.63,4.76,5.79,3.74,1.78,2.11,1.47,0.56,0.56,,,,,340.18,369.79,310.58,,,,12.18,12.63,11.74,1.8,2.05,1.5,,,,,,,,,,,,,,,
Sevilla,38,10,11,17,41,48.0,54.0,-6.0,19,6,19,4,31.6,21.1,50.34,51.68,49.0,1.19,1.39,0.99,2.29,2.74,1.84,1.68,2.11,1.26,12.87,14.74,11.0,,,,,,,,,,3.24,3.05,3.42,4.74,5.37,4.11,2.84,2.89,2.79,0.67,1.0,0.5,,,,356.18,361.79,350.58,,,,12.55,13.0,12.11,2.03,2.42,1.63,,,,,,,,,,,,,,,
Mallorca,38,8,16,14,40,33.0,44.0,-11.0,19,6,19,2,31.6,10.5,44.74,47.21,42.26,1.08,0.94,1.22,1.71,1.81,1.63,1.19,1.36,1.06,11.0,11.58,10.42,,,,,,,,,,2.84,2.79,2.89,4.55,5.95,3.16,2.81,3.0,2.61,1.0,1.5,0.0,,,,276.45,286.53,266.37,,,,14.92,14.74,15.11,2.81,2.95,2.67,,,,,,,,,,,,,,,
Las Palmas,38,10,10,18,40,33.0,47.0,-14.0,19,6,19,4,31.6,21.1,59.76,62.37,57.16,0.88,1.03,0.73,1.32,1.47,1.17,0.81,0.83,0.78,10.29,10.53,10.05,,,,,,,,,,3.0,2.21,3.79,4.18,5.11,3.26,2.22,2.42,2.0,0.56,0.6,0.5,,,,477.39,493.58,461.21,,,,10.82,11.0,10.63,2.45,2.37,2.53,,,,,,,,,,,,,,,
Rayo Vallecano,38,8,14,16,38,29.0,48.0,-19.0,19,4,19,4,21.1,21.1,49.29,52.58,46.0,1.12,1.28,0.97,1.65,1.89,1.39,1.2,1.39,1.0,12.97,15.21,10.74,,,,,,,,,,2.82,2.16,3.47,4.45,5.74,3.16,2.82,2.74,2.89,0.5,0.4,0.6,,,,321.68,342.63,300.74,,,,14.82,15.42,14.21,2.53,2.63,2.42,,,,,,,,,,,,,,,
Cádiz,38,6,15,17,33,26.0,55.0,-29.0,19,5,19,1,26.3,5.3,42.95,46.37,39.53,0.96,1.09,0.84,1.61,1.59,1.63,1.18,1.07,1.26,10.47,11.68,9.26,,,,,,,,,,3.21,2.37,4.05,4.47,4.74,4.21,2.79,3.05,2.53,0.7,0.67,0.75,,,,258.82,277.74,239.89,,,,15.16,16.05,14.26,2.37,2.26,2.47,,,,,,,,,,,,,,,
Granada,38,4,9,25,21,38.0,79.0,-41.0,19,4,19,0,21.1,0.0,45.55,45.0,46.11,1.13,1.44,0.82,1.66,2.53,0.79,1.21,1.78,0.56,10.58,12.32,8.84,,,,,,,,,,3.37,3.42,3.32,3.92,4.47,3.37,2.58,2.42,2.74,0.5,0.67,0.4,,,,291.24,286.0,296.47,,,,13.53,13.37,13.68,1.97,1.95,2.0,,,,,,,,,,,,,,,
Almería,38,3,12,23,21,43.0,75.0,-32.0,19,1,19,2,5.3,10.5,46.13,50.26,42.0,1.3,1.61,0.99,2.34,3.0,1.68,1.64,2.16,1.06,12.63,15.84,9.42,,,,,,,,,,3.39,2.79,4.0,4.39,4.68,4.11,2.45,2.26,2.63,0.67,0.6,0.75,,,,311.08,349.47,272.68,,,,12.58,12.53,12.63,1.97,2.11,1.84,,,,,,,,,,,,,,,
