team,played,wins,draws,losses,points,goals_scored,goals_conceded,goal_difference,home_played,home_wins,away_played,away_wins,home_win_rate,away_win_rate,avg_ballPossession,home_avg_ballPossession,away_avg_ballPossession,avg_expectedGoals,home_avg_expectedGoals,away_avg_expectedGoals,avg_bigChanceCreated,home_avg_bigChanceCreated,away_avg_bigChanceCreated,avg_bigChanceMissed,home_avg_bigChanceMissed,away_avg_bigChanceMissed,avg_totalShotsOnGoal,home_avg_totalShotsOnGoal,away_avg_totalShotsOnGoal,avg_shotsOnTarget,home_avg_shotsOnTarget,away_avg_shotsOnTarget,avg_shotsOffTarget,home_avg_shotsOffTarget,away_avg_shotsOffTarget,avg_blockedShots,home_avg_blockedShots,away_avg_blockedShots,avg_goalkeeperSaves,home_avg_goalkeeperSaves,away_avg_goalkeeperSaves,avg_cornerKicks,home_avg_cornerKicks,away_avg_cornerKicks,avg_yellowCards,home_avg_yellowCards,away_avg_yellowCards,avg_redCards,home_avg_redCards,away_avg_redCards,avg_totalPasses,home_avg_totalPasses,away_avg_totalPasses,avg_accuratePasses,home_avg_accuratePasses,away_avg_accuratePasses,avg_accuratePassesPercentage,home_avg_accuratePassesPercentage,away_avg_accuratePassesPercentage,avg_fouls,home_avg_fouls,away_avg_fouls,avg_offsides,home_avg_offsides,away_avg_offsides,avg_dribbles,home_avg_dribbles,away_avg_dribbles,avg_successfulDribbles,home_avg_successfulDribbles,away_avg_successfulDribbles,avg_tackles,home_avg_tackles,away_avg_tackles,avg_totalDuels,home_avg_totalDuels,away_avg_totalDuels,avg_totalDuelsWon,home_avg_totalDuelsWon,away_avg_totalDuelsWon
Bournemouth,38,13,9,16,48,54.0,67.0,-13.0,19,7,19,6,36.8,31.6,44.05,45.21,42.89,1.49,1.47,1.52,2.18,2.0,2.37,1.36,1.24,1.47,14.26,14.47,14.05,,,,,,,,,,3.5,3.16,3.84,6.18,7.05,5.32,2.14,1.89,2.39,0.6,1.0,0.33,,,,288.08,295.42,280.74,,,,13.34,13.32,13.37,1.6,1.32,1.94,,,,,,,,,,,,,,,
Brighton & Hove Albion,38,12,12,14,48,55.0,62.0,-7.0,19,8,19,4,42.1,21.1,60.21,60.37,60.05,1.53,1.74,1.32,2.46,2.68,2.22,1.74,1.94,1.56,14.76,15.95,13.58,,,,,,,,,,2.84,2.37,3.32,5.42,7.05,3.79,2.39,1.89,2.89,0.38,0.67,0.2,,,,551.24,548.47,554.0,,,,10.89,11.47,10.32,2.27,1.95,2.61,,,,,,,,,,,,,,,
Everton,38,13,9,16,48,40.0,51.0,-11.0,19,8,19,5,42.1,26.3,40.55,41.79,39.32,1.44,1.71,1.17,2.5,3.24,1.84,2.03,2.41,1.57,13.34,15.47,11.21,,,,,,,,,,3.18,2.79,3.58,4.76,4.89,4.63,2.16,1.79,2.53,0.33,0.0,0.5,,,,273.74,274.84,272.63,,,,12.03,11.05,13.0,2.41,2.68,2.11,,,,,,,,,,,,,,,
Fulham,38,13,8,17,47,55.0,61.0,-6.0,19,9,19,4,47.4,21.1,50.76,54.11,47.42,1.36,1.49,1.22,1.86,2.26,1.44,1.06,1.18,0.94,13.18,13.47,12.89,,,,,,,,,,3.53,3.16,3.89,5.58,5.89,5.26,2.27,2.11,2.44,1.0,1.0,1.0,,,,403.76,444.42,363.11,,,,10.11,9.47,10.74,1.42,1.59,1.26,,,,,,,,,,,,,,,
Wolverhampton,38,13,7,18,46,50.0,65.0,-15.0,19,8,19,5,42.1,26.3,48.89,51.05,46.74,1.25,1.24,1.26,1.92,1.84,2.0,1.27,1.19,1.35,11.29,11.79,10.79,,,,,,,,,,3.74,3.37,4.11,4.11,5.16,3.05,2.74,2.89,2.58,0.57,0.5,0.67,,,,382.21,401.53,362.89,,,,12.53,12.37,12.68,2.05,2.32,1.79,,,,,,,,,,,,,,,
Brentford,38,10,9,19,39,56.0,65.0,-9.0,19,5,19,5,26.3,26.3,44.97,47.47,42.47,1.57,1.67,1.48,2.82,3.0,2.63,1.92,2.33,1.5,12.45,13.68,11.21,,,,,,,,,,3.27,3.16,3.39,4.84,4.84,4.84,2.41,2.11,2.68,0.4,0.5,0.33,,,,306.97,334.42,279.53,,,,10.13,9.11,11.16,1.94,1.95,1.94,,,,,,,,,,,,,,,
Nottingham Forest,38,9,9,20,36,49.0,67.0,-18.0,19,5,19,4,26.3,21.1,40.26,41.32,39.21,1.32,1.33,1.32,2.13,2.11,2.16,1.46,1.39,1.53,11.87,13.37,10.37,,,,,,,,,,2.71,2.32,3.11,3.89,4.32,3.47,2.22,1.89,2.53,0.3,0.33,0.25,,,,293.34,296.58,290.11,,,,11.26,10.74,11.79,2.14,2.59,1.74,,,,,,,,,,,,,,,
Luton Town,38,6,8,24,26,52.0,85.0,-33.0,19,4,19,2,21.1,10.5,42.08,46.16,38.0,1.14,1.4,0.88,1.71,1.95,1.47,0.79,0.88,0.71,11.37,13.95,8.79,,,,,,,,,,3.87,3.32,4.42,5.34,6.58,4.11,1.92,2.06,1.79,0.0,0.0,,,,,267.05,284.42,249.68,,,,11.66,11.63,11.68,2.03,2.44,1.65,,,,,,,,,,,,,,,
Burnley,38,5,9,24,24,41.0,78.0,-37.0,19,2,19,3,10.5,15.8,47.45,51.74,43.16,1.08,1.2,0.95,1.58,1.74,1.42,1.19,1.29,1.11,11.39,13.37,9.42,,,,,,,,,,4.47,3.89,5.05,4.74,5.58,3.89,2.08,1.5,2.63,0.7,0.33,0.86,,,,344.13,390.68,297.58,,,,11.29,10.47,12.11,2.05,2.06,2.05,,,,,,,,,,,,,,,
Sheffield United,38,3,7,28,16,35.0,104.0,-69.0,19,2,19,1,10.5,5.3,35.39,36.58,34.21,1.03,1.3,0.75,1.63,2.16,1.11,1.14,1.56,0.72,9.61,10.84,8.37,,,,,,,,,,4.47,4.68,4.26,3.71,4.11,3.32,2.73,2.74,2.72,0.83,1.0,0.67,,,,232.63,237.11,228.16,,,,11.13,11.0,11.26,1.73,2.11,1.37,,,,,,,,,,,,,,,
